Rk,Player,AV,Y/Tgt,Season,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,1D,Succ%,Touch,TotOff,YScm,RtY,OffSnp,Snap_perc,DefSnp,Def%,STSnp,ST %,AV,Pos
1483,Paul Richardson,2,7.5,2018,26,WAS,7,4,35,20,262,13.1,2,37.4,57.1,12,48.6,22,9,271,0,368,36.1,0,0,0,0,2,WR
1484,Paul Richardson,2,5.8,2019,27,WAS,10,6,42,28,245,8.8,2,24.5,66.7,13,54.8,29,0,245,0,399,42.4,0,0,0,0,2,WR
1485,Calvin Ridley,2,5.4,2021,27,ATL,5,5,52,31,281,9.1,2,56.2,59.6,16,46.2,31,0,281,0,299,28.4,0,0,0,0,2,WR
1486,Mychal Rivera,2,6.1,2015,25,OAK,16,0,46,32,280,8.8,1,17.5,69.6,13,45.7,32,0,280,0,399,37.9,0,0,149,31,2,TE
1487,Mychal Rivera,2,7.7,2016,26,OAK,13,2,25,18,192,10.7,1,14.8,72,11,56,18,0,192,0,314,28.1,0,0,112,23.7,2,TE
1488,Andre Roberts,2,6.4,2015,27,WAS,9,0,21,11,135,12.3,0,15,52.4,5,38.1,11,0,135,231,257,24,0,0,15,3.3,2,WR
1489,Aldrick Robinson,2,5.4,2017,29,SFO,16,1,48,19,260,13.7,2,16.3,39.6,12,33.3,19,0,260,0,439,39.9,0,0,83,17.9,2,WR
1490,Aldrick Robinson,2,6.6,2018,30,MIN,14,0,35,17,231,13.6,5,16.5,48.6,12,48.6,17,0,231,21,252,24,0,0,30,6.7,2,WR
1491,Allen Robinson,2,5.7,2023,30,PIT,17,17,49,34,280,8.2,0,16.5,69.4,9,44.9,34,0,280,0,771,72,0,0,4,0.9,2,WR
1492,Demarcus Robinson,2,5.4,2017,23,KAN,16,8,39,21,212,10.1,0,13.3,53.8,12,46.2,21,0,212,-4,585,57,0,0,43,9.3,2,WR
1493,Demarcus Robinson,2,6.4,2021,27,KAN,17,10,41,25,264,10.6,3,15.5,61,13,43.9,25,0,264,3,696,58.2,0,0,13,3,2,WR
1494,Wan'Dale Robinson,2,7.3,2022,21,NYG,6,3,31,23,227,9.9,1,37.8,74.2,13,61.3,25,-1,226,0,229,20.2,0,0,0,0,2,WR
1495,Chester Rogers,2,6.4,2019,25,IND,12,6,28,16,179,11.2,2,14.9,57.1,11,42.9,17,18,197,164,406,37.7,0,0,49,11.5,2,WR
1496,John Ross,2,3.6,2018,23,CIN,13,10,58,21,210,10,7,16.2,36.2,13,25.9,25,9,219,0,602,60.4,0,0,0,0,2,WR
1497,John Ross,2,11.2,2021,26,NYG,10,1,20,11,224,20.4,1,22.4,55,8,55,12,16,240,12,213,19.3,0,0,2,0.5,2,WR
1498,Rashad Ross,2,14.2,2015,25,WAS,13,0,13,8,184,23,1,14.2,61.5,5,46.2,8,0,184,684,117,10.9,0,0,96,21.1,2,WR
1499,Eddie Royal,2,4.8,2015,29,CHI,9,9,50,37,238,6.4,1,26.4,74,9,36,38,-1,237,16,474,43.8,0,0,1,0.2,2,WR
1500,Kyle Rudolph,2,6.6,2021,32,NYG,16,13,39,26,257,9.9,1,16.1,66.7,12,53.8,26,0,257,0,500,45.4,0,0,46,10.5,2,TE
1501,Mohamed Sanu,2,7.8,2020,31,DETSFO,10,4,24,17,187,11,1,18.7,70.8,13,66.7,18,3,190,15,281,13.1,0,0,2,0.2,2,WR
1502,Mohamed Sanu,2,7.4,2021,32,SFO,8,0,24,15,177,11.8,0,22.1,62.5,12,54.2,15,0,177,24,240,22,0,0,22,4.9,2,WR
1503,Tyler Scott,2,5.3,2023,22,CHI,17,4,32,17,168,9.9,0,9.9,53.1,10,43.8,24,41,209,108,439,38.6,0,0,55,12.4,2,WR
1504,Ricky Seals-Jones,2,5,2018,23,ARI,15,5,69,34,343,10.1,1,22.9,49.3,14,39.1,34,0,343,0,536,56.9,0,0,13,3,2,TE
1505,Ricky Seals-Jones,2,10.4,2019,24,CLE,14,3,22,14,229,16.4,4,16.4,63.6,10,54.5,14,0,229,0,243,23.3,0,0,49,11.4,2,WR
1506,Ricky Seals-Jones,2,5.5,2021,26,WAS,13,6,49,30,271,9,2,20.8,61.2,14,40.8,30,0,271,0,507,45,0,0,60,13.7,2,TE
1507,Khalil Shakir,2,8.1,2022,22,BUF,14,2,20,10,161,16.1,1,11.5,50,7,40,10,0,161,57,275,25.3,0,0,18,4.4,2,WR
1508,Tajae Sharpe,2,6.2,2021,27,ATL,15,7,37,25,230,9.2,0,15.3,67.6,14,48.6,25,0,230,0,510,48.5,0,0,1,0.2,2,WR
1509,Russell Shepard,2,6.3,2017,27,CAR,15,3,32,17,202,11.9,1,13.5,53.1,10,40.6,19,19,221,65,479,44.9,0,0,143,32.6,2,WR
1510,Sterling Shepard,2,6.9,2021,28,NYG,7,6,53,36,366,10.2,1,52.3,67.9,19,47.2,37,-9,357,0,344,31.2,0,0,0,0,2,WR
1511,Cam Sims,2,9.2,2021,25,WAS,14,3,23,15,211,14.1,2,15.1,65.2,11,60.9,16,7,218,0,287,25.5,0,0,147,33.6,2,WR
1512,Dion Sims,2,7.3,2016,25,MIA,14,11,35,26,256,9.8,4,18.3,74.3,14,60,26,0,256,0,701,73.9,0,0,57,12.3,2,TE
1513,Dion Sims,2,6.2,2017,26,CHI,14,14,29,15,180,12,1,12.9,51.7,9,34.5,15,0,180,0,580,58.7,0,0,41,9.8,2,TE
1514,Steven Sims,2,7.2,2020,23,WAS,12,2,37,27,265,9.8,1,22.1,73,13,51.4,28,18,283,202,379,34.8,0,0,70,16,2,WR
1515,Darius Slayton,2,5.8,2021,24,NYG,13,5,58,26,339,13,2,26.1,44.8,14,31,27,-13,326,0,536,48.7,0,0,0,0,2,WR
1516,Ihmir Smith-Marsette,2,5.1,2023,24,CAR,17,0,10,8,51,6.4,0,3,80,5,50,16,74,125,322,123,10.7,0,0,149,33.6,2,WR
1517,Irv Smith Jr.,2,5.1,2022,24,MIN,8,1,36,25,182,7.3,2,22.8,69.4,9,44.4,25,0,182,0,285,24.4,0,0,1,0.2,2,TE
1518,Jonnu Smith,2,8.6,2018,23,TEN,13,12,30,20,258,12.9,3,19.8,66.7,10,56.7,20,0,258,0,611,62,0,0,43,10.3,2,TE
1519,Jonnu Smith,2,6.4,2022,27,NWE,14,8,38,27,245,9.1,0,17.5,71.1,9,47.4,28,5,250,31,423,40.2,0,0,54,11.8,2,TE
1520,JuJu Smith-Schuster,2,5.5,2023,27,NWE,11,7,47,29,260,9,1,23.6,61.7,13,42.6,29,0,260,0,461,43.9,0,0,1,0.2,2,WR
1521,Kaden Smith,2,6.4,2019,22,NYG,9,6,42,31,268,8.6,3,29.8,73.8,12,47.6,31,0,268,0,432,40.5,0,0,8,1.8,2,TE
1522,Torrey Smith,2,5.4,2016,27,SFO,12,12,49,20,267,13.4,3,22.3,40.8,14,30.6,20,0,267,13,644,62.2,0,0,1,0.2,2,WR
1523,Torrey Smith,2,6.1,2018,29,CAR,11,6,31,17,190,11.2,2,17.3,54.8,12,48.4,17,0,190,0,324,30.6,0,0,0,0,2,WR
1524,Tre'Quan Smith,2,9.4,2019,23,NOR,11,6,25,18,234,13,5,21.3,72,17,72,18,0,234,0,458,43,0,0,4,0.9,2,WR
1525,Tre'Quan Smith,2,10.3,2022,26,NOR,15,6,27,19,278,14.6,1,18.5,70.4,14,66.7,19,0,278,0,403,38.3,0,0,44,9.8,2,WR
1526,Vyncint Smith,2,7.3,2019,23,NYJ,13,4,31,17,225,13.2,0,17.3,54.8,11,45.2,20,52,277,299,317,31.1,0,0,129,28.9,2,WR
1527,Durham Smythe,2,7.2,2020,25,MIA,15,13,29,26,208,8,2,13.9,89.7,13,75.9,26,0,208,5,448,42,0,0,232,51.2,2,TE
1528,Jeremy Sprinkle,2,6,2019,25,WAS,16,13,40,26,241,9.3,1,15.1,65,13,55,26,0,241,0,600,63.8,0,0,218,50.5,2,TE
1529,Equanimeous St. Brown,2,9.1,2018,22,GNB,12,7,36,21,328,15.6,0,27.3,58.3,13,47.2,22,5,333,0,358,33.3,0,0,15,3.2,2,WR
1530,Freddie Swain,2,7.6,2020,22,SEA,16,1,21,13,159,12.2,2,9.9,61.9,6,42.9,13,0,159,137,351,33,0,0,148,32.8,2,WR
1531,Geoff Swaim,2,7.6,2018,25,DAL,9,9,32,26,242,9.3,1,26.9,81.3,11,46.9,26,0,242,0,512,47.6,0,0,89,21.4,2,TE
1532,Geoff Swaim,2,5.3,2021,28,TEN,16,16,40,31,210,6.8,3,13.1,77.5,12,52.5,31,0,210,0,719,60.7,0,0,198,43.2,2,TE
1533,Ryan Switzer,2,5.8,2018,24,PIT,16,1,44,36,253,7,1,15.8,81.8,15,50,42,21,274,859,302,27.1,0,0,167,36.4,2,WR
1534,Jacob Tamme,2,6.8,2016,31,ATL,8,5,31,22,210,9.5,3,26.3,71,13,48.4,22,0,210,0,329,31.7,0,0,16,3.4,2,TE
1535,Brandon Tate,2,9.8,2016,29,BUF,15,1,12,8,117,14.6,0,7.8,66.7,6,66.7,11,48,165,963,145,13.6,0,0,184,39.7,2,WR
1536,Jordan Taylor,2,8.4,2016,24,DEN,16,0,25,16,209,13.1,2,13.1,64,10,48,16,0,209,0,277,25.8,0,0,188,40.1,2,WR
1537,Taywan Taylor,2,8.3,2017,22,TEN,16,4,28,16,231,14.4,1,14.4,57.1,9,39.3,24,43,274,0,246,24.1,0,0,101,21.3,2,WR
1538,Trent Taylor,2,5.2,2018,24,SFO,14,0,41,26,215,8.3,1,15.4,63.4,11,41.5,26,0,215,93,321,30.4,0,0,67,14.5,2,WR
1539,Adam Thielen,2,8,2015,25,MIN,16,2,18,12,144,12,0,9,66.7,5,38.9,16,89,233,0,217,21.3,0,0,259,59,2,WR
1540,Deonte Thompson,2,6.9,2016,27,CHI,16,6,36,22,249,11.3,2,15.6,61.1,18,55.6,22,0,249,804,320,31.7,0,0,124,29,2,WR
1541,Ian Thomas,2,6.6,2022,26,CAR,17,17,30,21,197,9.4,0,11.6,70,8,53.3,21,0,197,0,556,54.7,0,0,169,35.9,2,TE
1542,Jordan Thomas,2,8,2018,22,HOU,16,10,27,20,215,10.8,4,13.4,74.1,12,55.6,20,0,215,0,470,43,0,0,46,9.9,2,TE
1543,Julius Thomas,2,5.5,2016,28,JAX,9,6,51,30,281,9.4,4,31.2,58.8,15,41.2,30,0,281,0,450,40.4,0,0,0,0,2,TE
1544,Logan Thomas,2,7.8,2021,30,WAS,6,6,25,18,196,10.9,3,32.7,72,10,64,18,0,196,0,294,26.1,0,0,15,3.4,2,TE
1545,Logan Thomas,2,5.3,2022,31,WAS,14,13,61,39,323,8.3,1,23.1,63.9,15,45.9,39,0,323,0,681,57.2,0,0,0,0,2,TE
1546,Tyquan Thornton,2,5.5,2022,22,NWE,13,9,45,22,247,11.2,2,19,48.9,13,40,25,16,263,0,527,50.1,0,0,0,0,2,WR
1547,Cedric Tillman,2,5.1,2023,23,CLE,14,3,44,21,224,10.7,0,16,47.7,12,40.9,22,8,232,0,609,49.1,0,0,9,1.8,2,WR
1548,Levine Toilolo,2,11,2018,27,DET,16,10,24,21,263,12.5,1,16.4,87.5,15,75,21,0,263,0,527,49,0,0,95,21.9,2,TE
1549,Kadarius Toney,2,8.6,2022,23,KANNYG,9,4,20,16,171,10.7,2,19,80,8,55,23,82,253,61,144,6.3,0,0,26,2.8,2,WR
1550,Kadarius Toney,2,4.4,2023,24,KAN,13,2,38,27,169,6.3,1,13,71.1,12,44.7,38,31,200,58,230,20.4,0,0,7,1.6,2,WR
1551,Robert Tonyan,2,7,2021,27,GNB,8,5,29,18,204,11.3,2,25.5,62.1,10,44.8,18,0,204,0,306,27.4,0,0,17,3.9,2,TE
1552,Adam Trautman,2,10.7,2020,23,NOR,15,6,16,15,171,11.4,1,11.4,93.8,9,68.8,15,0,171,0,393,36.5,0,0,155,34.1,2,TE
1553,Adam Trautman,2,6.1,2021,24,NOR,13,10,43,27,263,9.7,2,20.2,62.8,13,46.5,27,0,263,0,642,58.9,0,0,57,12.2,2,TE
1554,Adam Trautman,2,9.4,2022,25,NOR,15,12,22,18,207,11.5,1,13.8,81.8,9,59.1,18,0,207,0,521,49.5,0,0,76,17,2,TE
1555,Adam Trautman,2,5.8,2023,26,DEN,17,12,35,22,204,9.3,3,12,62.9,10,51.4,22,0,204,0,755,70.4,0,0,16,3.5,2,TE
1556,Laquon Treadwell,2,5.7,2017,22,MIN,16,7,35,20,200,10,0,12.5,57.1,12,42.9,20,0,200,0,500,44.8,0,0,46,10.3,2,WR
1557,Laquon Treadwell,2,5.7,2018,23,MIN,15,7,53,35,302,8.6,1,20.1,66,16,45.3,35,0,302,0,543,51.7,0,0,38,8.5,2,WR
1558,Laquon Treadwell,2,11.5,2019,24,MIN,13,1,16,9,184,20.4,1,14.2,56.3,8,50,9,0,184,0,171,16.7,0,0,47,11.2,2,WR
1559,Tommy Tremble,2,5.4,2022,22,CAR,17,4,32,19,174,9.2,3,10.2,59.4,9,43.8,19,0,174,8,510,50.2,0,0,256,54.4,2,TE
1560,Malik Turner,2,11.1,2019,23,SEA,15,3,22,15,245,16.3,1,16.3,68.2,10,59.1,15,0,245,0,242,21.8,0,0,170,37.2,2,WR
1561,KaVontae Turpin,2,7.1,2023,27,DAL,16,0,18,12,127,10.6,3,7.9,66.7,9,61.1,23,110,237,371,140,11.8,0,0,123,27.8,2,WR
1562,C.J. Uzomah,2,6.2,2016,23,CIN,10,8,38,25,234,9.4,1,23.4,65.8,14,52.6,25,0,234,0,411,37.8,0,0,67,15.2,2,TE
1563,C.J. Uzomah,2,6.1,2019,26,CIN,16,16,40,27,242,9,2,15.1,67.5,12,55,27,0,242,0,644,58.5,0,0,158,35.7,2,TE
1564,C.J. Uzomah,2,8.6,2022,29,NYJ,15,13,27,21,232,11,2,15.5,77.8,10,51.9,21,0,232,0,525,47.1,0,0,181,39.3,2,TE
1565,Delanie Walker,2,6.9,2019,35,TEN,7,4,31,21,215,10.2,2,30.7,67.7,11,38.7,21,0,215,0,193,19.5,0,0,0,0,2,TE
1566,Bryan Walters,2,6.8,2016,29,JAX,10,3,34,24,231,9.6,2,23.1,70.6,15,61.8,25,4,235,125,321,28.8,0,0,75,15.4,2,WR
1567,Greg Ward,2,6.4,2019,24,PHI,7,3,40,28,254,9.1,1,36.3,70,18,60,29,5,259,24,308,26.5,0,0,71,15.7,2,WR
1568,James Washington,2,5.7,2018,22,PIT,14,6,38,16,217,13.6,1,15.5,42.1,11,42.1,16,0,217,0,526,47.1,0,0,11,2.4,2,WR
1569,James Washington,2,6.5,2021,25,PIT,15,2,44,24,285,11.9,2,19,54.5,9,38.6,26,13,298,0,480,40.9,0,0,3,0.6,2,WR
1570,Antoine Wesley,2,6.5,2021,24,ARI,15,4,32,19,208,10.9,3,13.9,59.4,9,46.9,19,0,208,0,460,39.2,0,0,9,2,2,WR
1571,Griff Whalen,2,7.9,2015,25,IND,14,0,26,19,205,10.8,1,14.6,73.1,11,61.5,19,0,205,329,134,12.2,0,0,196,40.7,2,WR
1572,Luke Willson,2,8.2,2015,25,SEA,14,7,26,17,213,12.5,1,15.2,65.4,11,53.8,17,0,213,0,451,41.8,0,0,133,29.9,2,TE
1573,Maxx Williams,2,5.6,2015,21,BAL,14,7,48,32,268,8.4,1,19.1,66.7,16,50,32,0,268,6,476,42,0,0,70,14.8,2,TE
1574,Maxx Williams,2,10.6,2019,25,ARI,16,10,19,15,202,13.5,1,12.6,78.9,11,57.9,15,0,202,0,488,46.6,0,0,260,56.5,2,TE
1575,Maxx Williams,2,11.4,2021,27,ARI,5,5,17,16,193,12.1,1,38.6,94.1,9,88.2,16,0,193,0,221,18.8,0,0,32,7.2,2,TE
1576,Mike Williams,2,9.6,2023,29,LAC,3,3,26,19,249,13.1,1,83,73.1,9,53.8,20,3,252,0,167,14.4,0,0,0,0,2,WR
1577,Preston Williams,2,8.2,2020,23,MIA,8,7,35,18,288,16,4,36,51.4,14,45.7,18,0,288,0,336,31.5,0,0,1,0.2,2,WR
1578,Albert Wilson,2,5.5,2021,29,MIA,14,5,39,25,213,8.5,0,15.2,64.1,10,41,29,16,230,2,361,31.3,0,0,2,0.4,2,WR
1579,Jelani Woods,2,7.8,2022,24,IND,15,2,40,25,312,12.5,3,20.8,62.5,16,45,25,0,312,0,334,29,0,0,23,5.1,2,TE
1580,Brock Wright,2,9,2022,24,DET,17,10,24,18,216,12,4,12.7,75,13,62.5,18,0,216,0,591,51.8,0,0,171,37.9,2,TE
1581,Isaiah Wright,2,5.6,2020,23,WAS,14,6,35,27,197,7.3,0,14.1,77.1,10,48.6,30,16,213,45,347,31.9,0,0,83,18.9,2,WR
1582,Jarius Wright,2,7.9,2017,28,MIN,16,0,25,18,198,11,2,12.4,72,13,60,18,0,198,0,254,22.8,0,0,0,0,2,WR
1583,Jarius Wright,2,5.1,2019,30,CAR,16,9,58,28,296,10.6,0,18.5,48.3,16,36.2,29,-7,289,0,693,62.3,0,0,2,0.4,2,WR
1584,Olamide Zaccheaus,2,8.6,2020,23,ATL,11,2,32,20,274,13.7,1,24.9,62.5,16,56.3,21,0,274,0,308,27.4,0,0,91,20.2,2,WR
1585,Olamide Zaccheaus,2,8.2,2023,26,PHI,17,1,20,10,164,16.4,2,9.6,50,7,50,10,0,164,7,471,41.1,0,0,112,25.2,2,WR
1586,Brandon Zylstra,2,10,2021,28,CAR,13,3,25,18,250,13.9,1,19.2,72,10,60,18,0,250,0,333,29,0,0,192,42.6,2,WR
1587,Jared Abbrederis,1,6.9,2015,25,GNB,10,0,16,9,111,12.3,0,11.1,56.3,5,43.8,9,0,111,52,99,8.6,0,0,19,4.2,1,WR
1588,Jerell Adams,1,5.8,2016,24,NYG,13,2,21,16,122,7.6,1,9.4,76.2,8,57.1,16,0,122,0,204,19.2,0,0,27,5.9,1,TE
1589,Jerell Adams,1,8.4,2017,24,NYG,16,1,11,8,92,11.5,0,5.8,72.7,5,72.7,8,0,92,0,173,16,0,0,208,46.2,1,TE
1590,Kamar Aiken,1,3,2017,28,IND,15,7,44,15,133,8.9,0,8.9,34.1,7,22.7,15,0,133,0,588,57.1,0,0,105,23.2,1,WR
1591,Jordan Akins,1,5.7,2023,31,CLE,17,4,23,15,132,8.8,0,7.8,65.2,6,52.2,15,0,132,0,231,18.6,0,0,138,27.1,1,TE
1592,Mo Alie-Cox,1,10.2,2018,25,IND,9,1,13,7,133,19,2,14.8,53.8,6,46.2,7,0,133,0,242,21.3,0,0,12,2.7,1,TE
1593,Mo Alie-Cox,1,8.5,2019,26,IND,16,2,11,8,93,11.6,0,5.8,72.7,5,63.6,8,0,93,0,354,32.9,0,0,111,26.1,1,TE
1594,Mo Alie-Cox,1,6.8,2022,29,IND,17,11,28,19,189,9.9,3,11.1,67.9,9,50,19,0,189,0,586,50.9,0,0,93,20.5,1,TE
1595,Mo Alie-Cox,1,7.3,2023,30,IND,17,7,22,13,161,12.4,3,9.5,59.1,9,45.5,13,0,161,0,434,37.8,0,0,123,24.6,1,TE
1596,Davis Allen,1,8.6,2023,22,LAR,15,1,11,10,95,9.5,1,6.3,90.9,7,81.8,10,0,95,0,192,16.7,0,0,104,22.4,1,TE
1597,Dwayne Allen,1,3.8,2015,25,IND,13,12,29,16,109,6.8,1,8.4,55.2,4,48.3,17,1,110,0,505,46,0,0,70,14.5,1,TE
1598,Dwayne Allen,1,3.9,2017,27,NWE,16,8,22,10,86,8.6,1,5.4,45.5,5,31.8,10,0,86,0,475,41.7,0,0,59,13.1,1,TE
1599,Keenan Allen,1,9,2016,24,SDG,1,1,7,6,63,10.5,0,63,85.7,0,0,6,0,63,0,27,2.5,0,0,0,0,1,WR
1600,Jace Amaro,1,14.8,2016,24,TEN,3,0,4,3,59,19.7,0,19.7,75,2,50,3,0,59,0,34,3.2,0,0,0,0,1,TE
1601,Robbie Chosen,1,21,2023,30,MIA,9,0,6,4,126,31.5,1,14,66.7,3,66.7,4,0,126,0,135,12.3,0,0,0,0,1,WR
1602,Stephen Anderson,1,5.8,2016,23,HOU,13,0,16,11,93,8.5,1,7.2,68.8,6,56.3,11,0,93,0,129,11.5,0,0,146,32.7,1,TE
1603,Stephen Anderson,1,9.6,2020,27,LAC,16,3,11,8,106,13.3,0,6.6,72.7,7,63.6,8,0,106,0,139,11.8,0,0,303,66,1,TE
1604,JJ Arcega-Whiteside,1,7.7,2019,22,PHI,16,5,22,10,169,16.9,1,10.6,45.5,7,45.5,10,0,169,0,486,41.8,0,0,14,3.1,1,WR
1605,JJ Arcega-Whiteside,1,10.6,2020,24,PHI,8,0,8,4,85,21.3,0,10.6,50,4,50,4,0,85,0,141,12.5,0,0,6,1.4,1,WR
1606,Dan Arnold,1,9.1,2019,24,ARINOR,5,1,14,8,127,15.9,2,25.4,57.1,6,42.9,8,0,127,0,104,4.9,0,0,29,3.2,1,WR
1607,Dan Arnold,1,10.4,2022,27,JAX,17,0,13,9,135,15,0,7.9,69.2,5,53.8,9,0,135,0,167,14.9,0,0,123,29.1,1,TE
1608,Marcell Ateman,1,5,2018,24,OAK,7,6,31,15,154,10.3,1,22,48.4,7,35.5,15,0,154,0,370,35.5,0,0,1,0.2,1,WR
1609,Marcell Ateman,1,11.6,2019,25,OAK,11,0,10,5,116,23.2,0,10.5,50,4,50,5,0,116,0,141,13.8,0,0,20,4.7,1,WR
1610,Miles Austin,1,7.2,2015,31,PHI,11,1,31,13,224,17.2,1,20.4,41.9,9,41.9,13,0,224,0,405,35,0,0,1,0.2,1,WR
1611,Tavon Austin,1,5.8,2021,31,JAX,13,3,37,24,213,8.9,1,16.4,64.9,11,45.9,27,21,234,3,288,26.5,0,0,2,0.5,1,WR
1612,Jason Avant,1,5,2015,32,KAN,16,1,24,15,119,7.9,0,7.4,62.5,5,54.2,15,0,119,0,343,34.2,0,0,62,13.9,1,WR
1613,Stedman Bailey,1,7.3,2015,25,STL,8,3,25,12,182,15.2,1,22.8,48,7,28,12,0,182,28,252,26.3,0,0,77,16.6,1,WR
1614,Michael Bandy,1,4.2,2022,25,LAC,10,2,21,10,89,8.9,0,8.9,47.6,5,33.3,10,0,89,0,205,17.2,0,0,39,8.4,1,WR
1615,John Bates,1,4.9,2022,25,WAS,16,7,22,14,108,7.7,1,6.8,63.6,4,50,14,0,108,0,510,42.9,0,0,65,14.1,1,TE
1616,John Bates,1,5.4,2023,26,WAS,17,4,28,19,151,7.9,0,8.9,67.9,6,50,19,0,151,10,500,45.2,0,0,173,36.6,1,TE
1617,Cameron Batson,1,7.5,2018,23,TEN,11,2,11,8,82,10.3,0,7.5,72.7,5,63.6,9,1,83,4,178,18.1,0,0,33,7.9,1,WR
1618,Cameron Batson,1,7.7,2020,25,TEN,12,1,13,12,100,8.3,1,8.3,92.3,7,76.9,16,20,120,231,284,26.4,0,0,33,7.4,1,WR
1619,Andrew Beck,1,7.5,2019,23,DEN,16,6,12,9,90,10,1,5.6,75,6,50,10,9,93,0,230,22.7,0,0,196,45.3,1,TE
1620,Chad Beebe,1,35,2019,25,MIN,3,0,2,2,70,35,0,23.3,100,2,100,2,0,70,59,43,4.2,0,0,18,4.3,1,WR
1621,Blake Bell,1,7.4,2015,24,SFO,14,5,25,15,186,12.4,0,13.3,60,5,24,15,0,186,0,352,34.8,0,0,2,0.4,1,TE
1622,Blake Bell,1,9.4,2016,25,SFO,13,0,9,4,85,21.3,0,6.5,44.4,2,33.3,4,0,85,0,106,10.2,0,0,188,38.1,1,TE
1623,Blake Bell,1,4.5,2019,28,KAN,15,7,15,8,67,8.4,0,4.5,53.3,3,26.7,8,0,67,0,396,37.7,0,0,209,49.5,1,TE
1624,Blake Bell,1,7.3,2020,29,DAL,16,2,15,11,110,10,0,6.9,73.3,7,60,12,2,112,0,359,31.3,0,0,163,35.4,1,TE
1625,Blake Bell,1,6.7,2021,30,KAN,16,5,13,9,87,9.7,0,5.4,69.2,4,53.8,13,10,97,0,322,26.9,0,0,155,36.2,1,TE
1626,David Bell,1,7.3,2023,23,CLE,15,3,23,14,167,11.9,3,11.1,60.9,9,47.8,14,0,167,0,217,17.5,0,0,44,8.6,1,WR
1627,Josh Bellamy,1,4.7,2018,29,CHI,16,2,25,14,117,8.4,1,7.3,56,8,48,14,0,117,0,321,29.9,0,0,245,57.6,1,WR
1628,Ronnie Bell,1,5.2,2023,23,SFO,17,0,13,6,68,11.3,3,4,46.2,5,46.2,6,0,68,70,183,17.2,0,0,112,25.8,1,WR
1629,Arrelious Benn,1,11.6,2016,28,JAX,15,0,10,5,116,23.2,1,7.7,50,3,40,5,0,116,16,98,8.8,0,0,307,63,1,WR
1630,Trinity Benson,1,4.7,2021,24,DET,8,2,22,10,103,10.3,0,12.9,45.5,4,36.4,10,0,103,0,279,25.3,0,0,2,0.5,1,WR
1631,Braxton Berrios,1,8.8,2019,24,NYJ,16,0,13,6,115,19.2,0,7.2,46.2,3,30.8,6,0,115,288,85,8.3,0,0,97,21.7,1,WR
1632,Braxton Berrios,1,4.5,2022,27,NYJ,17,2,32,18,145,8.1,0,8.5,56.3,8,34.4,27,93,236,840,297,26.7,0,0,169,36.7,1,WR
1633,Brenton Bersin,1,10.8,2015,25,CAR,9,2,11,9,119,13.2,0,13.2,81.8,5,72.7,9,0,119,0,99,9,0,0,86,18.1,1,WR
1634,Brenton Bersin,1,9.1,2017,27,CAR,8,1,14,8,128,16,0,16,57.1,6,57.1,8,0,128,0,162,15.2,0,0,65,14.8,1,WR
1635,Christian Blake,1,3.8,2019,23,ATL,9,3,24,11,91,8.3,0,10.1,45.8,5,37.5,11,0,91,0,337,28.9,0,0,76,17.3,1,WR
1636,Christian Blake,1,7.8,2020,24,ATL,16,0,18,13,141,10.8,0,8.8,72.2,6,50,13,0,141,0,275,24.5,0,0,146,32.4,1,WR
1637,C.J. Board,1,6.3,2020,27,NYG,14,4,16,11,101,9.2,0,7.2,68.8,6,43.8,12,3,104,60,169,16.7,0,0,81,19.7,1,WR
1638,Lynn Bowden Jr.,1,5.2,2023,26,NOR,15,3,16,11,83,7.5,0,5.5,68.8,2,37.5,16,32,115,117,326,28.2,0,0,65,14,1,WR
1639,Nick Boyle,1,6.7,2015,22,BAL,11,2,23,18,153,8.5,0,13.9,78.3,10,56.5,18,0,153,10,295,26,0,0,135,28.6,1,TE
1640,Nick Boyle,1,6.6,2020,27,BAL,9,9,17,14,113,8.1,2,12.6,82.4,8,58.8,14,0,113,0,380,37,0,0,103,24.5,1,TE
1641,Ja'Marcus Bradley,1,5.5,2020,24,CLE,3,1,11,5,60,12,0,20,45.5,2,36.4,5,0,60,0,92,8.6,0,0,1,0.2,1,WR
1642,Ja'Marcus Bradley,1,16,2021,25,CLE,5,0,4,4,64,16,0,12.8,100,2,50,4,0,64,49,79,7.1,0,0,53,12.5,1,WR
1643,Cameron Brate,1,4.6,2022,31,TAM,11,1,38,20,174,8.7,0,15.8,52.6,8,28.9,20,0,174,0,355,29.2,0,0,19,4.1,1,TE
1644,Kenny Britt,1,6,2017,29,CLENWE,12,4,43,20,256,12.8,2,21.3,46.5,10,32.6,20,0,256,0,392,17.8,0,0,1,0.1,1,WR
1645,Jalen Brooks,1,10.7,2023,23,DAL,7,0,6,6,64,10.7,0,9.1,100,4,83.3,6,0,64,0,77,6.5,0,0,82,18.5,1,WR
1646,Antonio Brown,1,7,2019,31,NWE,1,0,8,4,56,14,1,56,50,3,50,5,5,61,0,24,2.1,0,0,0,0,1,WR
1647,Daniel Brown,1,6.2,2016,24,CHIBAL,8,3,20,16,124,7.8,1,15.5,80,8,70,16,0,124,0,261,12.2,0,0,69,7.8,1,WR
1648,Daniel Brown,1,6.5,2017,25,CHI,14,2,20,13,129,9.9,0,9.2,65,9,55,13,0,129,0,241,24.4,0,0,179,42.7,1,WR
